# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
7.000000000000000E+005	-3.034909651260410E+001	6.431836301820370E+001	
7.026725791470498E+005	-3.033168176417239E+001	6.407515887999281E+001	
7.053553621216671E+005	-3.032472406325898E+001	6.378490597887333E+001	
7.080483878817615E+005	-3.030181576406164E+001	6.353790884698201E+001	
7.107516955339829E+005	-3.028465207838952E+001	6.331820206127023E+001	
7.134653243342892E+005	-3.026685257625140E+001	6.305205603924789E+001	
7.161893136885163E+005	-3.026548431188276E+001	6.280669095356916E+001	
7.189237031529503E+005	-3.024922034032343E+001	6.255267305724269E+001	
7.216685324349023E+005	-3.023788036572958E+001	6.229376560438752E+001	
7.244238413932845E+005	-3.022349200423892E+001	6.204204889840196E+001	
7.271896700391894E+005	-3.020595226898352E+001	6.177287808902253E+001	
7.299660585364705E+005	-3.019943359261097E+001	6.154699475389182E+001	
7.327530472023258E+005	-3.018663414730862E+001	6.128591524669271E+001	
7.355506765078831E+005	-3.016740621239416E+001	6.104577485202914E+001	
7.383589870787879E+005	-3.015916831354076E+001	6.080458014428452E+001	
7.411780196957929E+005	-3.014090869895454E+001	6.055834939771692E+001	
7.440078152953510E+005	-3.012442305174942E+001	6.030722725958130E+001	
7.468484149702088E+005	-3.010716192979942E+001	6.002497514641555E+001	
7.496998599700038E+005	-3.009625934358221E+001	5.976787358042849E+001	
7.525621917018638E+005	-3.008181099182429E+001	5.952703992771031E+001	
7.554354517310073E+005	-3.006797718330988E+001	5.927119453136560E+001	
7.583196817813480E+005	-3.006023656888314E+001	5.901330780012707E+001	
7.612149237360997E+005	-3.004328790134945E+001	5.878488232586791E+001	
7.641212196383857E+005	-3.001227772266027E+001	5.851508198086199E+001	
7.670386116918483E+005	-3.000369234271803E+001	5.821865194460172E+001	
7.699671422612621E+005	-2.998436175425571E+001	5.793202133030430E+001	
7.729068538731491E+005	-2.997020130553352E+001	5.766824950081724E+001	
7.758577892163966E+005	-2.996470011992100E+001	5.736300824191027E+001	
7.788199911428765E+005	-2.994705330268449E+001	5.706994962699267E+001	
7.817935026680678E+005	-2.993066834541354E+001	5.674365967536589E+001	
7.847783669716817E+005	-2.991799752029005E+001	5.643523291832299E+001	
7.877746273982879E+005	-2.990745766812879E+001	5.614053468365808E+001	
7.907823274579444E+005	-2.989866367254100E+001	5.584551392668288E+001	
7.938015108268296E+005	-2.988610804074917E+001	5.552628167038350E+001	
7.968322213478759E+005	-2.987296592588125E+001	5.520015356129213E+001	
7.998745030314069E+005	-2.986721340095593E+001	5.493433657498559E+001	
8.029284000557762E+005	-2.984018384721928E+001	5.460529407183439E+001	
8.059939567680092E+005	-2.983587576970195E+001	5.427636387217750E+001	
8.090712176844468E+005	-2.983864276841130E+001	5.392169900229580E+001	
8.121602274913921E+005	-2.982807537905010E+001	5.356298362672890E+001	
8.152610310457588E+005	-2.982323791137299E+001	5.324537614550641E+001	
8.183736733757233E+005	-2.981596299409659E+001	5.290788380196897E+001	
8.214981996813783E+005	-2.981503557375603E+001	5.255712183387131E+001	
8.246346553353888E+005	-2.980497513383262E+001	5.227050824631189E+001	
8.277830858836516E+005	-2.979188650030214E+001	5.195616714121803E+001	
8.309435370459561E+005	-2.978764634139783E+001	5.156405137400753E+001	
8.341160547166488E+005	-2.979280532567473E+001	5.121156865094501E+001	
8.373006849652990E+005	-2.978916412967319E+001	5.088595518795786E+001	
8.404974740373687E+005	-2.977092403079103E+001	5.050083919855722E+001	
8.437064683548834E+005	-2.977985576173274E+001	5.017951780911718E+001	
8.469277145171067E+005	-2.977307134960523E+001	4.981479187818955E+001	
8.501612593012166E+005	-2.978723042454873E+001	4.955721575603585E+001	
8.534071496629852E+005	-2.976771751454951E+001	4.912436376984353E+001	
8.566654327374602E+005	-2.978385578033829E+001	4.864190397764080E+001	
8.599361558396496E+005	-2.976532519754778E+001	4.849337921815744E+001	
8.632193664652085E+005	-2.976344249837390E+001	4.803345198307749E+001	
8.665151122911291E+005	-2.978614806339322E+001	4.770117390047747E+001	
8.698234411764330E+005	-2.977781340814093E+001	4.723316201578270E+001	
8.731444011628662E+005	-2.976782874127636E+001	4.699253563801962E+001	
8.764780404755963E+005	-2.977392789526899E+001	4.650805641430851E+001	
8.798244075239137E+005	-2.976923125035926E+001	4.621159814608274E+001	
8.831835509019335E+005	-2.977479663436314E+001	4.572522113668594E+001	
8.865555193893019E+005	-2.978672683855696E+001	4.559350107778496E+001	
8.899403619519044E+005	-2.978532369647397E+001	4.503580904256491E+001	
8.933381277425767E+005	-2.977947447208676E+001	4.461194303419450E+001	
8.967488661018185E+005	-2.976903086532961E+001	4.417779712761055E+001	
9.001726265585104E+005	-2.976792087263814E+001	4.392328783207995E+001	
9.036094588306323E+005	-2.978764988160293E+001	4.330858716466293E+001	
9.070594128259862E+005	-2.978629630165096E+001	4.294024060973987E+001	
9.105225386429204E+005	-2.980021563222147E+001	4.237951197468399E+001	
9.139988865710575E+005	-2.979463251931298E+001	4.206806445487037E+001	
9.174885070920240E+005	-2.979639101474989E+001	4.156453904963018E+001	
9.209914508801840E+005	-2.980471814201617E+001	4.127147957508232E+001	
9.245077688033747E+005	-2.981293510383114E+001	4.078211993502772E+001	
9.280375119236454E+005	-2.980727185299664E+001	4.029560855704190E+001	
9.315807314979984E+005	-2.980472657888414E+001	3.973203975993267E+001	
9.351374789791340E+005	-2.982089097839375E+001	3.923211394982732E+001	
9.387078060161973E+005	-2.982330026384772E+001	3.871857555755661E+001	
9.422917644555284E+005	-2.983590922184411E+001	3.826951016358213E+001	
9.458894063414149E+005	-2.984315412510576E+001	3.765384493687198E+001	
9.495007839168483E+005	-2.983674644876953E+001	3.734063613283347E+001	
9.531259496242820E+005	-2.983377139307730E+001	3.655389491050600E+001	
9.567649561063933E+005	-2.983801462940737E+001	3.593229185448203E+001	
9.604178562068475E+005	-2.984998532850181E+001	3.532607340725634E+001	
9.640847029710657E+005	-2.987340805623479E+001	3.473140567734117E+001	
9.677655496469945E+005	-2.992135079215751E+001	3.422997477577693E+001	
9.714604496858798E+005	-2.988984940942182E+001	3.354538945393638E+001	
9.751694567430428E+005	-2.992523049075836E+001	3.279897944721360E+001	
9.788926246786590E+005	-2.996226513253986E+001	3.212442110787286E+001	
9.826300075585404E+005	-2.995675161470278E+001	3.170774854906194E+001	
9.863816596549209E+005	-3.000036957849441E+001	3.085281419068800E+001	
9.901476354472439E+005	-3.000241112493339E+001	3.004189894164035E+001	
9.939279896229539E+005	-3.003102788354298E+001	2.918880643571139E+001	
9.977227770782902E+005	-3.003755164589469E+001	2.878375939477789E+001	
1.001532052919085E+006	-3.008501475801585E+001	2.802939760757183E+001	
1.005355872461561E+006	-3.010339722643663E+001	2.705765660227583E+001	
1.009194291233139E+006	-3.017741435820572E+001	2.587194171227018E+001	
1.013047364973241E+006	-3.019738120466070E+001	2.529925100712870E+001	
1.016915149634100E+006	-3.021480481023362E+001	2.421665121180283E+001	
1.020797701381573E+006	-3.025711180823801E+001	2.345479504742239E+001	
1.024695076595957E+006	-3.036553361864652E+001	2.290454227830069E+001	
1.028607331872807E+006	-3.044072231652320E+001	2.233866862231415E+001	
1.032534524023758E+006	-3.047583013125357E+001	2.068484528641579E+001	
1.036476710077351E+006	-3.047068610398311E+001	2.003412404517546E+001	
1.040433947279859E+006	-3.065018780549891E+001	1.907870704996314E+001	
1.044406293096120E+006	-3.061335462909013E+001	1.779609243714416E+001	
1.048393805210372E+006	-3.094851994406114E+001	1.743690078990057E+001	
1.052396541527089E+006	-3.099150351825132E+001	1.697832221222786E+001	
1.056414560171821E+006	-3.090699023111622E+001	1.565854826292682E+001	
1.060447919492042E+006	-3.097948064948371E+001	1.407777084247780E+001	
1.064496678057995E+006	-3.104124340992179E+001	1.414330669292500E+001	
1.068560894663540E+006	-3.118410774006543E+001	1.172721600265047E+001	
1.072640628327012E+006	-3.125076362852407E+001	1.195165443282579E+001	
1.076735938292077E+006	-3.140305711386768E+001	9.573693782611480E+000	
1.080846884028589E+006	-3.136064696933929E+001	8.376035059759087E+000	
1.084973525233458E+006	-3.136710229628650E+001	6.242731808159135E+000	
1.089115921831515E+006	-3.151911022161932E+001	4.657332918951163E+000	
1.093274133976382E+006	-3.158582641697371E+001	3.474086937573982E+000	
1.097448222051345E+006	-3.180472137908908E+001	1.342867388162337E+000	
1.101638246670233E+006	-3.199951274928840E+001	-7.444288792700042E-001	
1.105844268678295E+006	-3.213176473892101E+001	-2.284878225218594E+000	
1.110066349153086E+006	-3.252291339240931E+001	-4.094686176426783E+000	
1.114304549405355E+006	-3.256006675735357E+001	-5.498194652158198E+000	
1.118558930979932E+006	-3.266893004157083E+001	-8.894154237955288E+000	
1.122829555656622E+006	-3.304780863491710E+001	-1.060852845215636E+001	
1.127116485451106E+006	-3.317971043817839E+001	-1.359894041166804E+001	
1.131419782615839E+006	-3.343164325881924E+001	-1.590876428694821E+001	
1.135739509640951E+006	-3.396342471606137E+001	-1.697945415189893E+001	
1.140075729255161E+006	-3.436567496861270E+001	-2.033888003159662E+001	
