# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-3.078308305369886E+001	-7.414990731016366E+000	
5.008418885733120E+005	-3.078854116814355E+001	-7.911879610340080E+000	
5.016851946993638E+005	-3.081853067054560E+001	-8.364049440407046E+000	
5.025299207649982E+005	-3.085508755345025E+001	-8.837025576832460E+000	
5.033760691610771E+005	-3.088923016349208E+001	-9.310201100666873E+000	
5.042236422824879E+005	-3.090903381762320E+001	-9.810065144717767E+000	
5.050726425281508E+005	-3.095099968538350E+001	-1.029603843037290E+001	
5.059230723010247E+005	-3.097783342753013E+001	-1.079908690617050E+001	
5.067749340081150E+005	-3.103238590275181E+001	-1.131538055427387E+001	
5.076282300604797E+005	-3.106130711086857E+001	-1.181472334122896E+001	
5.084829628732367E+005	-3.110661429152640E+001	-1.234723555210847E+001	
5.093391348655704E+005	-3.114772618042520E+001	-1.285438849401942E+001	
5.101967484607383E+005	-3.118392286978881E+001	-1.338929154183674E+001	
5.110558060860784E+005	-3.121856218541903E+001	-1.391639527995144E+001	
5.119163101730157E+005	-3.127109518298793E+001	-1.446153897129218E+001	
5.127782631570691E+005	-3.131462090401348E+001	-1.500459889140171E+001	
5.136416674778585E+005	-3.138193874595888E+001	-1.556448857451803E+001	
5.145065255791117E+005	-3.142855379087868E+001	-1.611861921231640E+001	
5.153728399086707E+005	-3.148938695110257E+001	-1.668302069362762E+001	
5.162406129184996E+005	-3.155675133637858E+001	-1.723418420988126E+001	
5.171098470646910E+005	-3.158365315727421E+001	-1.778949553526449E+001	
5.179805448074727E+005	-3.159620171718191E+001	-1.834185099220352E+001	
5.188527086112154E+005	-3.165840892685839E+001	-1.890110653688572E+001	
5.197263409444389E+005	-3.172177206517237E+001	-1.942193831308513E+001	
5.206014442798197E+005	-3.179075068664975E+001	-1.998034392664909E+001	
5.214780210941976E+005	-3.184729212915256E+001	-2.054637117020342E+001	
5.223560738685827E+005	-3.189459632563430E+001	-2.111051788070296E+001	
5.232356050881629E+005	-3.196124592679259E+001	-2.171097592583572E+001	
5.241166172423103E+005	-3.202435363978491E+001	-2.231878306181179E+001	
5.249991128245888E+005	-3.210119407547093E+001	-2.290651676082473E+001	
5.258830943327607E+005	-3.216792967598946E+001	-2.350656913289770E+001	
5.267685642687941E+005	-3.224046497155482E+001	-2.412556059051691E+001	
5.276555251388699E+005	-3.232147324400072E+001	-2.474617620563191E+001	
5.285439794533886E+005	-3.238609257758530E+001	-2.536636037381922E+001	
5.294339297269780E+005	-3.246203920462602E+001	-2.597867323420637E+001	
5.303253784784996E+005	-3.254552362039252E+001	-2.659767099826989E+001	
5.312183282310565E+005	-3.262766603176945E+001	-2.721429233320290E+001	
5.321127815119998E+005	-3.271265832945905E+001	-2.783556528519496E+001	
5.330087408529363E+005	-3.282326688246498E+001	-2.849147700862913E+001	
5.339062087897353E+005	-3.293337490127580E+001	-2.909958862765874E+001	
5.348051878625362E+005	-3.300785453721137E+001	-2.975243609227256E+001	
5.357056806157550E+005	-3.309739208250308E+001	-3.041798590758295E+001	
5.366076895980925E+005	-3.320153279642398E+001	-3.101967931544064E+001	
5.375112173625404E+005	-3.329937259098310E+001	-3.164016157368500E+001	
5.384162664663895E+005	-3.339839775394079E+001	-3.229096870345419E+001	
5.393228394712362E+005	-3.351240363878259E+001	-3.295781413692203E+001	
5.402309389429903E+005	-3.360485325815218E+001	-3.361074850263862E+001	
5.411405674518817E+005	-3.372571461727642E+001	-3.432026090168981E+001	
5.420517275724683E+005	-3.383197770092470E+001	-3.498197017241386E+001	
5.429644218836429E+005	-3.391903584913069E+001	-3.567011316570968E+001	
5.438786529686406E+005	-3.405245641919660E+001	-3.632215984770535E+001	
5.447944234150458E+005	-3.418888123296247E+001	-3.699686912898716E+001	
5.457117358148004E+005	-3.430851222407985E+001	-3.763404631776413E+001	
5.466305927642098E+005	-3.443419683630387E+001	-3.826316127551294E+001	
5.475509968639518E+005	-3.455631966620784E+001	-3.891824278200311E+001	
5.484729507190825E+005	-3.468929360501829E+001	-3.958222445039645E+001	
5.493964569390448E+005	-3.484518876851035E+001	-4.022721541033150E+001	
5.503215181376749E+005	-3.497089323845452E+001	-4.088890589641291E+001	
5.512481369332105E+005	-3.511485942130762E+001	-4.157221148499656E+001	
5.521763159482977E+005	-3.524844823264219E+001	-4.220092177634081E+001	
5.531060578099985E+005	-3.539146822315281E+001	-4.287182964171367E+001	
5.540373651497983E+005	-3.556413351084447E+001	-4.354468885672630E+001	
5.549702406036133E+005	-3.569558678373997E+001	-4.422965737156084E+001	
5.559046868117981E+005	-3.585961550801248E+001	-4.492375743782316E+001	
5.568407064191530E+005	-3.601278501154504E+001	-4.566715739053979E+001	
5.577783020749316E+005	-3.617902786871583E+001	-4.635999775663855E+001	
5.587174764328481E+005	-3.634095094737646E+001	-4.703283253705393E+001	
5.596582321510853E+005	-3.649243252048299E+001	-4.777514303590908E+001	
5.606005718923013E+005	-3.667676147705826E+001	-4.854779244812163E+001	
5.615444983236380E+005	-3.687307613838229E+001	-4.928043315943370E+001	
5.624900141167278E+005	-3.707485969205654E+001	-5.004175886052835E+001	
5.634371219477017E+005	-3.738835880155148E+001	-5.077827320952321E+001	
5.643858244971968E+005	-3.748967989692676E+001	-5.148624248139815E+001	
5.653361244503638E+005	-3.765123463720211E+001	-5.221512931146818E+001	
5.662880244968743E+005	-3.785191403032097E+001	-5.298146347900330E+001	
5.672415273309291E+005	-3.809581467216967E+001	-5.363588329445027E+001	
5.681966356512650E+005	-3.830835620535822E+001	-5.430991427510948E+001	
5.691533521611634E+005	-3.850826834503183E+001	-5.514351690288159E+001	
5.701116795684568E+005	-3.870522353262227E+001	-5.614735898071855E+001	
5.710716205855376E+005	-3.898298913678697E+001	-5.705806294906179E+001	
5.720331779293651E+005	-3.922683614288939E+001	-5.781266991911570E+001	
5.729963543214733E+005	-3.947892938846081E+001	-5.861215687356894E+001	
5.739611524879787E+005	-3.975950176660803E+001	-5.960319571111904E+001	
5.749275751595879E+005	-4.004444148434251E+001	-6.049865593153879E+001	
5.758956250716056E+005	-4.031456242001301E+001	-6.110942496727701E+001	
5.768653049639419E+005	-4.060556397438396E+001	-6.194527051487764E+001	
5.778366175811205E+005	-4.089449283296293E+001	-6.270142863588286E+001	
5.788095656722861E+005	-4.118943895361005E+001	-6.363226613498890E+001	
5.797841519912125E+005	-4.148487920672325E+001	-6.460192441521946E+001	
5.807603792963101E+005	-4.184555455951592E+001	-6.564400542577194E+001	
5.817382503506340E+005	-4.222963104280662E+001	-6.663282779341004E+001	
5.827177679218914E+005	-4.258889563237173E+001	-6.771097390281845E+001	
5.836989347824501E+005	-4.283775345419236E+001	-6.862845806855060E+001	
5.846817537093456E+005	-4.323535384516427E+001	-6.985002258892990E+001	
5.856662274842894E+005	-4.364690618642761E+001	-7.108077570043585E+001	
5.866523588936770E+005	-4.401948101434889E+001	-7.229696149817974E+001	
5.876401507285953E+005	-4.448580298045102E+001	-7.362861650661490E+001	
5.886296057848309E+005	-4.492029044236985E+001	-7.485083266919067E+001	
5.896207268628777E+005	-4.540090246371178E+001	-7.631682719768391E+001	
5.906135167679453E+005	-4.584617102501927E+001	-7.785843820576621E+001	
5.916079783099664E+005	-4.639260422763176E+001	-7.949268580213006E+001	
5.926041143036052E+005	-4.676780265983658E+001	-8.065148622514067E+001	
5.936019275682650E+005	-4.737101791195666E+001	-8.228561847977403E+001	
5.946014209280964E+005	-4.791694655858326E+001	-8.407914244396132E+001	
5.956025972120053E+005	-4.843955525337802E+001	-8.594821191239350E+001	
5.966054592536608E+005	-4.902993639243238E+001	-8.830684194431009E+001	
5.976100098915033E+005	-4.966327960756807E+001	-9.138932325193821E+001	
5.986162519687524E+005	-5.039694953626337E+001	-9.493251171002991E+001	
5.996241883334151E+005	-5.126190744333140E+001	-9.897161839409189E+001	
6.006338218382939E+005	-5.200294903003665E+001	-1.031558897192900E+002	
6.016451553409947E+005	-5.281392372359021E+001	-1.085654128198500E+002	
6.026581917039349E+005	-5.371494138285571E+001	-1.154324308836995E+002	
6.036729337943518E+005	-5.435387085634638E+001	-1.210936208965521E+002	
6.046893844843102E+005	-5.514695779287565E+001	-1.290223488939568E+002	
6.057075466507110E+005	-5.566382494721842E+001	-1.364839574844952E+002	
6.067274231752992E+005	-5.609792904836382E+001	-1.477226059588371E+002	
6.077490169446719E+005	-5.620599810462647E+001	-1.589479029438678E+002	
6.087723308502865E+005	-5.607064261492848E+001	-1.699987168258807E+002	
6.097973677884693E+005	-5.568465125119680E+001	1.796537058916595E+002	
6.108241306604231E+005	-5.514258809953422E+001	1.720891947861672E+002	
6.118526223722356E+005	-5.445823771164089E+001	1.653038221271769E+002	
6.128828458348881E+005	-5.371513550843971E+001	1.587057975437521E+002	
6.139148039642627E+005	-5.295869472917181E+001	1.530320488160823E+002	
6.149484996811519E+005	-5.219097278619095E+001	1.480667695708188E+002	
6.159839359112658E+005	-5.157328303010427E+001	1.443141742154289E+002	
6.170211155852407E+005	-5.066206558367163E+001	1.395305905962329E+002	
6.180600416386476E+005	-4.996392461696758E+001	1.362451393543193E+002	
6.191007170120003E+005	-4.936713796352692E+001	1.334864533557515E+002	
6.201431446507636E+005	-4.881984793450605E+001	1.311549197181176E+002	
6.211873275053621E+005	-4.837867735364210E+001	1.293020840973356E+002	
6.222332685311881E+005	-4.785634937077394E+001	1.272954644522840E+002	
6.232809706886101E+005	-4.740597998935138E+001	1.256682650083519E+002	
6.243304369429812E+005	-4.697808302310490E+001	1.242642228629818E+002	
6.253816702646476E+005	-4.651482273580068E+001	1.226198922152001E+002	
6.264346736289568E+005	-4.601616434551134E+001	1.210565110642152E+002	
6.274894500162661E+005	-4.545703819241577E+001	1.191877588333896E+002	
6.285460024119512E+005	-4.489005149743940E+001	1.168498909837971E+002	
6.296043338064144E+005	-4.459438800215238E+001	1.155651545854049E+002	
6.306644471950930E+005	-4.431287207838984E+001	1.146052777739854E+002	
6.317263455784684E+005	-4.405785581340062E+001	1.141321503971259E+002	
6.327900319620738E+005	-4.373078159047105E+001	1.133164997848711E+002	
6.338555093565030E+005	-4.348146639484032E+001	1.127142708030870E+002	
6.349227807774192E+005	-4.321917109770257E+001	1.121447799678345E+002	
6.359918492455633E+005	-4.294447181443168E+001	1.115117082046630E+002	
6.370627177867622E+005	-4.269179718503496E+001	1.109237521607375E+002	
6.381353894319377E+005	-4.248859953868619E+001	1.102989039896567E+002	
6.392098672171152E+005	-4.225251534478154E+001	1.096640870264820E+002	
6.402861541834320E+005	-4.202970079932569E+001	1.090221191302665E+002	
