# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
7.000000000000000E+005	-3.418960517349416E+001	5.974359025880181E+001	
7.026725791470498E+005	-3.417322037222385E+001	5.961884397933595E+001	
7.053553621216671E+005	-3.417074483076706E+001	5.951225143007424E+001	
7.080483878817615E+005	-3.415658421133776E+001	5.938543294178894E+001	
7.107516955339829E+005	-3.413892835805930E+001	5.930776470780594E+001	
7.134653243342892E+005	-3.413712377753124E+001	5.920376321908488E+001	
7.161893136885163E+005	-3.413639908032960E+001	5.910889886400522E+001	
7.189237031529503E+005	-3.411852375598877E+001	5.900191250908967E+001	
7.216685324349023E+005	-3.411463990370279E+001	5.893927441162016E+001	
7.244238413932845E+005	-3.410442346334401E+001	5.882955105514832E+001	
7.271896700391894E+005	-3.409783902575849E+001	5.871988370949038E+001	
7.299660585364705E+005	-3.409098828585937E+001	5.865668344763157E+001	
7.327530472023258E+005	-3.407642517757306E+001	5.856073911523874E+001	
7.355506765078831E+005	-3.406555683595800E+001	5.845855113796628E+001	
7.383589870787879E+005	-3.405460652156734E+001	5.840499863437324E+001	
7.411780196957929E+005	-3.404221683209453E+001	5.830626625929038E+001	
7.440078152953510E+005	-3.402858159405231E+001	5.825331659486513E+001	
7.468484149702088E+005	-3.401441638807899E+001	5.813005593553315E+001	
7.496998599700038E+005	-3.400829616376009E+001	5.808246365851200E+001	
7.525621917018638E+005	-3.399888203464302E+001	5.801255145372231E+001	
7.554354517310073E+005	-3.398523602481470E+001	5.794328979557240E+001	
7.583196817813480E+005	-3.397709384078149E+001	5.785220493155997E+001	
7.612149237360997E+005	-3.396280214319779E+001	5.779139233159005E+001	
7.641212196383857E+005	-3.393358462361631E+001	5.774634304915480E+001	
7.670386116918483E+005	-3.392188557879361E+001	5.764394204614474E+001	
7.699671422612621E+005	-3.390262260458884E+001	5.753171228251217E+001	
7.729068538731491E+005	-3.387881885251713E+001	5.746168592150232E+001	
7.758577892163966E+005	-3.386171932087337E+001	5.734600079288047E+001	
7.788199911428765E+005	-3.384485973920496E+001	5.722864682951501E+001	
7.817935026680678E+005	-3.382132381993286E+001	5.710898268478161E+001	
7.847783669716817E+005	-3.381111100036676E+001	5.698354881729168E+001	
7.877746273982879E+005	-3.379225907875389E+001	5.687203033314879E+001	
7.907823274579444E+005	-3.377831082240112E+001	5.675568405513310E+001	
7.938015108268296E+005	-3.375348715072303E+001	5.667383919667251E+001	
7.968322213478759E+005	-3.372994795715272E+001	5.647486895817630E+001	
7.998745030314069E+005	-3.370766747290644E+001	5.642708805641939E+001	
8.029284000557762E+005	-3.369154363237519E+001	5.622192985271412E+001	
8.059939567680092E+005	-3.366636996092576E+001	5.605277443705622E+001	
8.090712176844468E+005	-3.366121029781330E+001	5.592272406466900E+001	
8.121602274913921E+005	-3.364898430407003E+001	5.575726724941411E+001	
8.152610310457588E+005	-3.364403482072400E+001	5.566288880531070E+001	
8.183736733757233E+005	-3.362301589806378E+001	5.547689005431451E+001	
8.214981996813783E+005	-3.361194461963673E+001	5.532663723657502E+001	
8.246346553353888E+005	-3.359753746331866E+001	5.519149781636443E+001	
8.277830858836516E+005	-3.357162751809301E+001	5.503060378861598E+001	
8.309435370459561E+005	-3.356389757423112E+001	5.482295958230665E+001	
8.341160547166488E+005	-3.355019397908539E+001	5.466496655512600E+001	
