# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
7.000000000000000E+005	-3.708257138936514E+001	2.372268299129267E+001	
7.026725791470498E+005	-3.711257326438040E+001	2.342019280923598E+001	
7.053553621216671E+005	-3.715433186921469E+001	2.296023017663381E+001	
7.080483878817615E+005	-3.719740921382006E+001	2.258324311888720E+001	
7.107516955339829E+005	-3.725775937666612E+001	2.210065097297591E+001	
7.134653243342892E+005	-3.730171573228803E+001	2.173224222354919E+001	
7.161893136885163E+005	-3.735305123169415E+001	2.125902088519275E+001	
7.189237031529503E+005	-3.741191359196441E+001	2.082715430626414E+001	
7.216685324349023E+005	-3.747480357771605E+001	2.034942296571526E+001	
7.244238413932845E+005	-3.752612419834621E+001	1.991831905097066E+001	
7.271896700391894E+005	-3.759592926040388E+001	1.946594835138554E+001	
7.299660585364705E+005	-3.765393257207664E+001	1.899761930149073E+001	
7.327530472023258E+005	-3.772632029867906E+001	1.853479742063720E+001	
7.355506765078831E+005	-3.778633385951237E+001	1.800691666398313E+001	
7.383589870787879E+005	-3.786247238325159E+001	1.737014818121834E+001	
7.411780196957929E+005	-3.795021155210544E+001	1.691923339216922E+001	
7.440078152953510E+005	-3.802147068534254E+001	1.629831753515547E+001	
7.468484149702088E+005	-3.810739643867075E+001	1.577952824430806E+001	
7.496998599700038E+005	-3.818872961375286E+001	1.526043847288378E+001	
7.525621917018638E+005	-3.828652986874003E+001	1.466732047324366E+001	
7.554354517310073E+005	-3.835493275755111E+001	1.433137193146765E+001	
7.583196817813480E+005	-3.847179849596398E+001	1.363438608943116E+001	
7.612149237360997E+005	-3.853049631970133E+001	1.300940698801966E+001	
7.641212196383857E+005	-3.864239121101754E+001	1.232873401929259E+001	
7.670386116918483E+005	-3.863646358130597E+001	1.311714232742055E+001	
7.699671422612621E+005	-3.875430070927742E+001	1.246414502106560E+001	
7.729068538731491E+005	-3.885116503788390E+001	1.180915762267837E+001	
7.758577892163966E+005	-3.897251931244338E+001	1.101622731626015E+001	
7.788199911428765E+005	-3.908769273488764E+001	1.044640239199379E+001	
7.817935026680678E+005	-3.923505028080964E+001	9.678476850749988E+000	
7.847783669716817E+005	-3.936172852481733E+001	9.113528335932967E+000	
7.877746273982879E+005	-3.948669959501309E+001	8.411065910300600E+000	
7.907823274579444E+005	-3.963757221058334E+001	7.348654269858689E+000	
7.938015108268296E+005	-3.977155543466830E+001	6.547009211751691E+000	
