# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
7.000000000000000E+005	-3.381397248080035E+001	6.229406247347589E+001	
7.026725791470498E+005	-3.380002475085530E+001	6.216500798170253E+001	
7.053553621216671E+005	-3.379046079054096E+001	6.202186165707924E+001	
7.080483878817615E+005	-3.378524840323679E+001	6.195543234209718E+001	
7.107516955339829E+005	-3.378480263294066E+001	6.189697648438398E+001	
7.134653243342892E+005	-3.377296932585735E+001	6.168912620215269E+001	
7.161893136885163E+005	-3.376634745102651E+001	6.165054407237689E+001	
7.189237031529503E+005	-3.375033636125059E+001	6.153508541802139E+001	
7.216685324349023E+005	-3.374091668101275E+001	6.143390980977983E+001	
7.244238413932845E+005	-3.372766384525364E+001	6.134437623704683E+001	
7.271896700391894E+005	-3.372438310349820E+001	6.127392823526714E+001	
7.299660585364705E+005	-3.371466538314718E+001	6.114399887047106E+001	
7.327530472023258E+005	-3.370634554938695E+001	6.103296568982883E+001	
7.355506765078831E+005	-3.369092766280407E+001	6.101576483551072E+001	
7.383589870787879E+005	-3.368586264307778E+001	6.090807455858370E+001	
7.411780196957929E+005	-3.366994926001536E+001	6.080615464413515E+001	
7.440078152953510E+005	-3.366088607050726E+001	6.077172124647915E+001	
7.468484149702088E+005	-3.364597704906576E+001	6.062608119189215E+001	
7.496998599700038E+005	-3.364016751582987E+001	6.061290765143948E+001	
7.525621917018638E+005	-3.362279523061269E+001	6.050718360333608E+001	
7.554354517310073E+005	-3.360628820962992E+001	6.042775636924471E+001	
7.583196817813480E+005	-3.358894577984885E+001	6.036194892914296E+001	
7.612149237360997E+005	-3.357564784983300E+001	6.032890303690629E+001	
7.641212196383857E+005	-3.356341573742927E+001	6.029671351617652E+001	
7.670386116918483E+005	-3.353421292448721E+001	6.017797573762878E+001	
7.699671422612621E+005	-3.351996704005794E+001	6.004309612394976E+001	
7.729068538731491E+005	-3.350979645250655E+001	5.997985826145065E+001	
7.758577892163966E+005	-3.348455805830326E+001	5.986211630860564E+001	
7.788199911428765E+005	-3.346150844995441E+001	5.971062239412621E+001	
7.817935026680678E+005	-3.344492596223042E+001	5.964425851861068E+001	
7.847783669716817E+005	-3.342690182810812E+001	5.953808336223020E+001	
7.877746273982879E+005	-3.340809526516762E+001	5.941954912931015E+001	
7.907823274579444E+005	-3.338641450014863E+001	5.929669405923238E+001	
7.938015108268296E+005	-3.337504187667970E+001	5.918318363464539E+001	
7.968322213478759E+005	-3.334797003618530E+001	5.912213972814833E+001	
7.998745030314069E+005	-3.333733771121137E+001	5.895197049018432E+001	
8.029284000557762E+005	-3.330246289072639E+001	5.882575772431206E+001	
8.059939567680092E+005	-3.329567001475726E+001	5.865574374416888E+001	
8.090712176844468E+005	-3.327099924121977E+001	5.847199696147018E+001	
8.121602274913921E+005	-3.325056611143747E+001	5.833940448339206E+001	
8.152610310457588E+005	-3.323668385727192E+001	5.821089789225628E+001	
8.183736733757233E+005	-3.322048308432190E+001	5.805855279705752E+001	
8.214981996813783E+005	-3.320059717897609E+001	5.788109003665797E+001	
8.246346553353888E+005	-3.319166500589513E+001	5.780143091037408E+001	
8.277830858836516E+005	-3.317992261838764E+001	5.762442951424334E+001	
8.309435370459561E+005	-3.315253102056041E+001	5.744455995781544E+001	
8.341160547166488E+005	-3.313528516868369E+001	5.726921632334315E+001	
8.373006849652990E+005	-3.311305509638910E+001	5.709118871330921E+001	
8.404974740373687E+005	-3.310302250512584E+001	5.696689444862578E+001	
8.437064683548834E+005	-3.308538129032723E+001	5.668713169967892E+001	
8.469277145171067E+005	-3.307253709731225E+001	5.655864425068785E+001	
8.501612593012166E+005	-3.306626368563035E+001	5.638024235844807E+001	
8.534071496629852E+005	-3.304141536854216E+001	5.627539789039598E+001	
8.566654327374602E+005	-3.303346367136552E+001	5.597510112950286E+001	
8.599361558396496E+005	-3.302284115911033E+001	5.591264563413613E+001	
8.632193664652085E+005	-3.300827542769628E+001	5.566960188671511E+001	
8.665151122911291E+005	-3.301079171248914E+001	5.547730672411124E+001	
8.698234411764330E+005	-3.298060717505334E+001	5.534647291563735E+001	
8.731444011628662E+005	-3.297538727065533E+001	5.522294893287387E+001	
8.764780404755963E+005	-3.295668164105943E+001	5.500035409995349E+001	
8.798244075239137E+005	-3.293037906412705E+001	5.483547431361856E+001	
8.831835509019335E+005	-3.292051644584773E+001	5.460402324419520E+001	
8.865555193893019E+005	-3.293052561803641E+001	5.446330196368508E+001	
8.899403619519044E+005	-3.289090896564056E+001	5.419895135193527E+001	
8.933381277425767E+005	-3.289164305878441E+001	5.408498884709741E+001	
8.967488661018185E+005	-3.286983757695747E+001	5.394756722543583E+001	
9.001726265585104E+005	-3.284450925591144E+001	5.369217024583254E+001	
9.036094588306323E+005	-3.283836440770190E+001	5.337628853212383E+001	
9.070594128259862E+005	-3.284150476357010E+001	5.319225289023215E+001	
9.105225386429204E+005	-3.281146504867934E+001	5.303954349231848E+001	
9.139988865710575E+005	-3.281558710205139E+001	5.277650373175840E+001	
9.174885070920240E+005	-3.279341213697308E+001	5.262564055232362E+001	
9.209914508801840E+005	-3.278261998668126E+001	5.247899177500704E+001	
9.245077688033747E+005	-3.276280885773398E+001	5.215673780067866E+001	
