# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
7.000000000000000E+005	-3.095843230729023E+001	5.824317247304558E+001	
7.026725791470498E+005	-3.095041167368690E+001	5.794637264565051E+001	
7.053553621216671E+005	-3.094873351825380E+001	5.763654639074728E+001	
7.080483878817615E+005	-3.094104316241161E+001	5.732566293564248E+001	
7.107516955339829E+005	-3.093543399063258E+001	5.708497619794295E+001	
7.134653243342892E+005	-3.092280709593968E+001	5.681810045739400E+001	
7.161893136885163E+005	-3.092494357956151E+001	5.654368435448177E+001	
7.189237031529503E+005	-3.091860657831909E+001	5.626802730888906E+001	
7.216685324349023E+005	-3.091184445070708E+001	5.598731441862248E+001	
7.244238413932845E+005	-3.090469593085343E+001	5.570997765881616E+001	
7.271896700391894E+005	-3.090094708199599E+001	5.543432931762697E+001	
7.299660585364705E+005	-3.089875827746857E+001	5.517481803386310E+001	
7.327530472023258E+005	-3.089800735112751E+001	5.486622416388267E+001	
7.355506765078831E+005	-3.088999544054295E+001	5.458809454395376E+001	
7.383589870787879E+005	-3.088396898949146E+001	5.434568501319831E+001	
7.411780196957929E+005	-3.087916008207266E+001	5.405633710572749E+001	
7.440078152953510E+005	-3.086732877355529E+001	5.378659333982547E+001	
7.468484149702088E+005	-3.086598668827976E+001	5.346626407961671E+001	
7.496998599700038E+005	-3.086486972036881E+001	5.320699617578379E+001	
7.525621917018638E+005	-3.086492509689593E+001	5.290824933756618E+001	
7.554354517310073E+005	-3.085790328067431E+001	5.262650822033480E+001	
7.583196817813480E+005	-3.085393088714899E+001	5.233568597101598E+001	
7.612149237360997E+005	-3.084923128941208E+001	5.204310791999284E+001	
7.641212196383857E+005	-3.083673333277659E+001	5.177778781800639E+001	
7.670386116918483E+005	-3.083373984491629E+001	5.149180283039940E+001	
7.699671422612621E+005	-3.082331416151291E+001	5.113602660830271E+001	
7.729068538731491E+005	-3.081944743609933E+001	5.084624727808567E+001	
7.758577892163966E+005	-3.081635923441963E+001	5.051418856525888E+001	
7.788199911428765E+005	-3.082277282506395E+001	5.016362060233018E+001	
7.817935026680678E+005	-3.081669315422094E+001	4.984629753688786E+001	
7.847783669716817E+005	-3.082062144399451E+001	4.949341340395910E+001	
7.877746273982879E+005	-3.081363437861291E+001	4.913983629144247E+001	
7.907823274579444E+005	-3.081333601789059E+001	4.883258459047146E+001	
7.938015108268296E+005	-3.081458672525056E+001	4.849325227698417E+001	
7.968322213478759E+005	-3.080230321679542E+001	4.809037097846374E+001	
7.998745030314069E+005	-3.081630526792448E+001	4.783271138791864E+001	
8.029284000557762E+005	-3.080844158053012E+001	4.743897469412745E+001	
8.059939567680092E+005	-3.080984640631970E+001	4.703429076671866E+001	
8.090712176844468E+005	-3.081449036869688E+001	4.664986644841403E+001	
8.121602274913921E+005	-3.082469847133780E+001	4.625595142197020E+001	
8.152610310457588E+005	-3.082972790613962E+001	4.589101628142404E+001	
8.183736733757233E+005	-3.083382306148719E+001	4.548491368416457E+001	
8.214981996813783E+005	-3.084783550385111E+001	4.511671134674031E+001	
8.246346553353888E+005	-3.085484144918490E+001	4.475686398081542E+001	
8.277830858836516E+005	-3.085267028630194E+001	4.441330673222330E+001	
