# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
7.000000000000000E+005	-3.040214627662794E+001	6.491368446183219E+001	
7.026725791470498E+005	-3.038348902088172E+001	6.464470036747920E+001	
7.053553621216671E+005	-3.037004694436063E+001	6.435710798369709E+001	
7.080483878817615E+005	-3.034551838368337E+001	6.411265495482152E+001	
7.107516955339829E+005	-3.032302429133620E+001	6.388733903275740E+001	
7.134653243342892E+005	-3.030868720987384E+001	6.363104024164570E+001	
7.161893136885163E+005	-3.029861563133452E+001	6.339023682418396E+001	
7.189237031529503E+005	-3.027642631257449E+001	6.313387418690291E+001	
7.216685324349023E+005	-3.026030515176276E+001	6.287532698458556E+001	
7.244238413932845E+005	-3.025063445207366E+001	6.261723534388941E+001	
7.271896700391894E+005	-3.023145627653825E+001	6.235149053887962E+001	
7.299660585364705E+005	-3.021806921137532E+001	6.211563649588572E+001	
7.327530472023258E+005	-3.020515278025539E+001	6.187830401618941E+001	
7.355506765078831E+005	-3.018550061841139E+001	6.163877437971429E+001	
7.383589870787879E+005	-3.017180795310355E+001	6.140913898784284E+001	
7.411780196957929E+005	-3.015122550430695E+001	6.116599011810982E+001	
7.440078152953510E+005	-3.013429488059991E+001	6.093390694314117E+001	
7.468484149702088E+005	-3.011928869399976E+001	6.064168252177979E+001	
7.496998599700038E+005	-3.010483077479644E+001	6.037741555462011E+001	
7.525621917018638E+005	-3.008941227992965E+001	6.013558600533654E+001	
7.554354517310073E+005	-3.007834648809497E+001	5.988797348264775E+001	
7.583196817813480E+005	-3.006533471820219E+001	5.963402185332677E+001	
7.612149237360997E+005	-3.004411398049769E+001	5.939396011660957E+001	
7.641212196383857E+005	-3.001598077258929E+001	5.914057043989702E+001	
7.670386116918483E+005	-3.000007811320683E+001	5.883336688905393E+001	
7.699671422612621E+005	-2.998393688813867E+001	5.855795868777958E+001	
7.729068538731491E+005	-2.996926117096148E+001	5.829582284482758E+001	
7.758577892163966E+005	-2.995779854715382E+001	5.798211254152484E+001	
7.788199911428765E+005	-2.993756991238456E+001	5.768965432817031E+001	
7.817935026680678E+005	-2.992283105811847E+001	5.738704980308164E+001	
7.847783669716817E+005	-2.990294157313768E+001	5.707160166017414E+001	
7.877746273982879E+005	-2.988783591835790E+001	5.677725301078967E+001	
7.907823274579444E+005	-2.987385318431076E+001	5.646604647513517E+001	
7.938015108268296E+005	-2.986112766203579E+001	5.616681146456180E+001	
7.968322213478759E+005	-2.984443784038577E+001	5.583400136872995E+001	
7.998745030314069E+005	-2.983942431088783E+001	5.554427214625709E+001	
8.029284000557762E+005	-2.981188637410875E+001	5.523203584390575E+001	
8.059939567680092E+005	-2.980234850285894E+001	5.490075496621651E+001	
8.090712176844468E+005	-2.979660425508243E+001	5.454462450228472E+001	
8.121602274913921E+005	-2.978550123771396E+001	5.418116572761333E+001	
8.152610310457588E+005	-2.977821259091133E+001	5.388428475707431E+001	
8.183736733757233E+005	-2.977034420210156E+001	5.353395773384612E+001	
8.214981996813783E+005	-2.977052440466203E+001	5.318868841428724E+001	
8.246346553353888E+005	-2.975755056597490E+001	5.289386801735063E+001	
8.277830858836516E+005	-2.974393022279848E+001	5.259316721946816E+001	
8.309435370459561E+005	-2.973577618476195E+001	5.219488228018039E+001	
8.341160547166488E+005	-2.972735963025826E+001	5.182148149095222E+001	
8.373006849652990E+005	-2.972482529190808E+001	5.148129742021597E+001	
8.404974740373687E+005	-2.970883651992385E+001	5.111205300605178E+001	
8.437064683548834E+005	-2.971495920185579E+001	5.078025629648068E+001	
8.469277145171067E+005	-2.970469981240451E+001	5.041784444822916E+001	
8.501612593012166E+005	-2.971756948071096E+001	5.016730172919893E+001	
8.534071496629852E+005	-2.969781695875242E+001	4.973429911459179E+001	
8.566654327374602E+005	-2.970940683103697E+001	4.924054043701336E+001	
8.599361558396496E+005	-2.969381882603992E+001	4.909056975495109E+001	
8.632193664652085E+005	-2.968887301258249E+001	4.862454279240571E+001	
8.665151122911291E+005	-2.970325900449583E+001	4.829028672825097E+001	
8.698234411764330E+005	-2.969084691795407E+001	4.782574160590477E+001	
8.731444011628662E+005	-2.968785437351690E+001	4.756332580274853E+001	
8.764780404755963E+005	-2.968915384587287E+001	4.708034416265178E+001	
8.798244075239137E+005	-2.968677846216069E+001	4.678635314466752E+001	
8.831835509019335E+005	-2.968360213817647E+001	4.630383334608823E+001	
8.865555193893019E+005	-2.970464108071734E+001	4.616359470641923E+001	
8.899403619519044E+005	-2.968988694112909E+001	4.558075173532443E+001	
8.933381277425767E+005	-2.968406945927287E+001	4.518597142249502E+001	
8.967488661018185E+005	-2.967292523073691E+001	4.476020708824543E+001	
9.001726265585104E+005	-2.967369811311398E+001	4.447801225208730E+001	
9.036094588306323E+005	-2.967688726036865E+001	4.383985910263760E+001	
9.070594128259862E+005	-2.967543440595691E+001	4.349781725666221E+001	
9.105225386429204E+005	-2.969431873328217E+001	4.294333831940810E+001	
9.139988865710575E+005	-2.970201254836540E+001	4.265435078674712E+001	
9.174885070920240E+005	-2.971220361856407E+001	4.216658224290213E+001	
9.209914508801840E+005	-2.971481002221695E+001	4.186007869613341E+001	
9.245077688033747E+005	-2.973756059645740E+001	4.140764359633800E+001	
9.280375119236454E+005	-2.972559491400707E+001	4.091705788055778E+001	
9.315807314979984E+005	-2.972421808009862E+001	4.038159783191196E+001	
9.351374789791340E+005	-2.973594874283302E+001	3.983461906972731E+001	
9.387078060161973E+005	-2.973783187133837E+001	3.934247415804886E+001	
9.422917644555284E+005	-2.975422717251975E+001	3.890526426651679E+001	
9.458894063414149E+005	-2.975309800685037E+001	3.826676319379927E+001	
9.495007839168483E+005	-2.974316570963806E+001	3.795632045120561E+001	
9.531259496242820E+005	-2.973313658624359E+001	3.716719326245775E+001	
9.567649561063933E+005	-2.974379445679436E+001	3.656673535507043E+001	
9.604178562068475E+005	-2.976574804382326E+001	3.598691935702649E+001	
9.640847029710657E+005	-2.977779744440830E+001	3.536504939187849E+001	
9.677655496469945E+005	-2.983127711970852E+001	3.485222244612811E+001	
9.714604496858798E+005	-2.979812103050561E+001	3.420119082937506E+001	
9.751694567430428E+005	-2.982873056849371E+001	3.345183027180013E+001	
9.788926246786590E+005	-2.986236031730492E+001	3.277758032949065E+001	
9.826300075585404E+005	-2.985921559576819E+001	3.235526818447002E+001	
9.863816596549209E+005	-2.990275039340687E+001	3.148898089769715E+001	
9.901476354472439E+005	-2.990311295054965E+001	3.073208938061182E+001	
9.939279896229539E+005	-2.991367301343390E+001	2.983397736469760E+001	
9.977227770782902E+005	-2.992510926051637E+001	2.944888966200394E+001	
1.001532052919085E+006	-2.997558820193277E+001	2.868122580965488E+001	
1.005355872461561E+006	-2.998826635673670E+001	2.772999460052290E+001	
1.009194291233139E+006	-3.006055666579961E+001	2.654439917886241E+001	
1.013047364973241E+006	-3.006333786971755E+001	2.594588266051580E+001	
1.016915149634100E+006	-3.006570615387842E+001	2.483082213929416E+001	
1.020797701381573E+006	-3.011085375869756E+001	2.409343778738641E+001	
1.024695076595957E+006	-3.022366262169653E+001	2.351817052844896E+001	
1.028607331872807E+006	-3.029379985663994E+001	2.294712834431632E+001	
1.032534524023758E+006	-3.032537121782580E+001	2.132605022922185E+001	
1.036476710077351E+006	-3.035711951383235E+001	2.082654023405394E+001	
1.040433947279859E+006	-3.051965938865679E+001	1.976627151267577E+001	
1.044406293096120E+006	-3.050226951157850E+001	1.859172159715503E+001	
1.048393805210372E+006	-3.084654722326077E+001	1.813918616033207E+001	
1.052396541527089E+006	-3.086985744160688E+001	1.767693585084646E+001	
1.056414560171821E+006	-3.078381177639225E+001	1.650980534737082E+001	
1.060447919492042E+006	-3.084723103241392E+001	1.494632949492343E+001	
1.064496678057995E+006	-3.093441083343856E+001	1.498135510821303E+001	
1.068560894663540E+006	-3.105185416065307E+001	1.252815935641900E+001	
1.072640628327012E+006	-3.112897764808777E+001	1.284136784507009E+001	
1.076735938292077E+006	-3.125045893851757E+001	1.036646244793663E+001	
1.080846884028589E+006	-3.120909979105350E+001	9.206196895576618E+000	
