# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-2.622271785945803E+001	1.133762399337631E+002	
5.032761480982608E+005	-2.613219275741708E+001	1.127923348184633E+002	
5.065737624892451E+005	-2.603104897635858E+001	1.122116487774373E+002	
5.098929838264610E+005	-2.595428549114137E+001	1.116796730111643E+002	
5.132339536850202E+005	-2.591448282575330E+001	1.112984033728137E+002	
5.165968145676763E+005	-2.581698634184910E+001	1.107167071122203E+002	
5.199817099109033E+005	-2.573023122929051E+001	1.101666661661933E+002	
5.233887840910133E+005	-2.565549441271394E+001	1.096572326659326E+002	
5.268181824303150E+005	-2.558330981648880E+001	1.091474934846024E+002	
5.302700512033115E+005	-2.563826622131980E+001	1.095392682352271E+002	
5.337445376429403E+005	-2.553873241548374E+001	1.088787906950482E+002	
5.372417899468524E+005	-2.539864572056290E+001	1.079953803757094E+002	
5.407619572837337E+005	-2.542886235285920E+001	1.083906475432641E+002	
5.443051897996675E+005	-2.522439849523803E+001	1.068594527941842E+002	
5.478716386245388E+005	-2.515081432609445E+001	1.063655503915785E+002	
5.514614558784805E+005	-2.508149738211923E+001	1.059472516062163E+002	
5.550747946783613E+005	-2.500669494548766E+001	1.055417254877637E+002	
5.587118091443173E+005	-2.493226635832334E+001	1.051226905064588E+002	
5.623726544063253E+005	-2.485830349179959E+001	1.046818553110373E+002	
5.660574866108197E+005	-2.478353393084372E+001	1.042566475210129E+002	
5.697664629273524E+005	-2.470951632525328E+001	1.038597461140367E+002	
5.734997415552969E+005	-2.463197084952194E+001	1.034670051534270E+002	
5.772574817305958E+005	-2.455649364986451E+001	1.030426049057521E+002	
5.810398437325528E+005	-2.447858054114419E+001	1.026377163421585E+002	
5.848469888906692E+005	-2.440098320533441E+001	1.022356541513305E+002	
5.886790795915247E+005	-2.432155273344570E+001	1.018094521839310E+002	
5.925362792857041E+005	-2.424443299474998E+001	1.014045227467182E+002	
5.964187524947689E+005	-2.416511479969806E+001	1.010133798930157E+002	
6.003266648182746E+005	-2.408565894272427E+001	1.006189918489239E+002	
6.042601829408339E+005	-2.400147367537296E+001	1.002116558663353E+002	
6.082194746392266E+005	-2.391878541022241E+001	9.986645378811895E+001	
6.122047087895556E+005	-2.383792437482676E+001	9.992619506952926E+001	
6.162160553744501E+005	-2.375666774325298E+001	9.897512801085155E+001	
6.202536854903157E+005	-2.367649824862635E+001	9.855481965367510E+001	
6.243177713546323E+005	-2.359515417781181E+001	9.815078408136270E+001	
6.284084863133002E+005	-2.350871978539815E+001	9.772823659995089E+001	
6.325260048480327E+005	-2.342500146057610E+001	9.731898107696803E+001	
6.366705025837995E+005	-2.334533035008830E+001	9.689137754028997E+001	
6.408421562963169E+005	-2.325999459573378E+001	9.654357756607446E+001	
6.450411439195880E+005	-2.317667413986992E+001	9.604407172086320E+001	
6.492676445534922E+005	-2.309124625593075E+001	9.561923398682525E+001	
6.535218384714247E+005	-2.299991278421869E+001	9.538316922946814E+001	
6.578039071279848E+005	-2.292361084313210E+001	9.475934461487994E+001	
6.621140331667166E+005	-2.283739866107661E+001	9.434042505845737E+001	
6.664524004278985E+005	-2.275582989050822E+001	9.391591428065672E+001	
6.708191939563849E+005	-2.266949877519235E+001	9.349277290504926E+001	
6.752146000094990E+005	-2.258121433216271E+001	9.317179236023065E+001	
6.796388060649771E+005	-2.249833222018941E+001	9.258893120250191E+001	
6.840920008289651E+005	-2.240695283655619E+001	9.211298306073118E+001	
6.885743742440676E+005	-2.232592239864586E+001	9.173342648017233E+001	
6.930861174974493E+005	-2.223783061758601E+001	9.127433964313204E+001	
6.976274230289898E+005	-2.215751251259758E+001	9.088148279713076E+001	
7.021984845394918E+005	-2.205977280203342E+001	9.041783672378955E+001	
7.067994969989432E+005	-2.197761576118644E+001	8.996177774306098E+001	
7.114306566548328E+005	-2.189585378812834E+001	8.949114362448185E+001	
7.160921610405211E+005	-2.180347395896622E+001	8.907034694999587E+001	
7.207842089836659E+005	-2.170785039514705E+001	8.860393421387023E+001	
7.255070006147025E+005	-2.162586097225930E+001	8.813810640423920E+001	
7.302607373753800E+005	-2.153254681485375E+001	8.776671222982186E+001	
7.350456220273539E+005	-2.144269083463086E+001	8.724184047189438E+001	
7.398618586608336E+005	-2.135101121549456E+001	8.675676527844423E+001	
7.447096527032884E+005	-2.126022975911803E+001	8.628972221315239E+001	
7.495892109282091E+005	-2.117081957895489E+001	8.578797159733674E+001	
7.545007414639277E+005	-2.108067907383605E+001	8.539933443510881E+001	
7.594444538024946E+005	-2.098109134712283E+001	8.484881727915943E+001	
7.644205588086142E+005	-2.089128102994206E+001	8.437277028281955E+001	
7.694292687286388E+005	-2.079842348963264E+001	8.388918937700065E+001	
7.744707971996219E+005	-2.070004184857826E+001	8.342215069274192E+001	
7.795453592584301E+005	-2.061087765778877E+001	8.292970091812300E+001	
7.846531713509152E+005	-2.050662098408063E+001	8.234816535453626E+001	
7.897944513411465E+005	-2.042005339621545E+001	8.190992684029439E+001	
7.949694185207030E+005	-2.031820685342854E+001	8.144283767281382E+001	
8.001782936180272E+005	-2.021864081429624E+001	8.087518148990077E+001	
8.054212988078399E+005	-2.011874392626808E+001	8.034615394097843E+001	
8.106986577206160E+005	-2.001797346932315E+001	7.978177155268556E+001	
8.160105954521240E+005	-1.991663519393137E+001	7.928519356058779E+001	
8.213573385730264E+005	-1.982183649192430E+001	7.871655038225549E+001	
8.267391151385435E+005	-1.971400629572864E+001	7.815168229612591E+001	
8.321561546981814E+005	-1.960444094161945E+001	7.758244553182357E+001	
8.376086883055224E+005	-1.949866284092930E+001	7.725318351452376E+001	
8.430969485280803E+005	-1.940829663361173E+001	7.656686411244132E+001	
8.486211694572198E+005	-1.928269970638714E+001	7.585946502332168E+001	
8.541815867181420E+005	-1.920268668921130E+001	7.532693993152122E+001	
8.597784374799342E+005	-1.909011885933687E+001	7.489563685857011E+001	
8.654119604656852E+005	-1.897145885192515E+001	7.413928979742275E+001	
8.710823959626689E+005	-1.885722497499937E+001	7.359247579908697E+001	
8.767899858325921E+005	-1.874375939620567E+001	7.299017293939701E+001	
8.825349735219113E+005	-1.862898908826348E+001	7.223614928327960E+001	
8.883176040722162E+005	-1.853116646783324E+001	7.164427806293081E+001	
8.941381241306819E+005	-1.840638767356335E+001	7.105396485489645E+001	
8.999967819605883E+005	-1.827298195974914E+001	7.031754488014848E+001	
9.058938274519104E+005	-1.817170495194941E+001	6.968689837456878E+001	
9.118295121319760E+005	-1.803881245789820E+001	6.902288242660549E+001	
9.178040891761945E+005	-1.791924576611928E+001	6.829988171265104E+001	
9.238178134188557E+005	-1.778586764016174E+001	6.752991856126148E+001	
9.298709413639989E+005	-1.766598280349155E+001	6.669503444906735E+001	
9.359637311963543E+005	-1.753247459429691E+001	6.601168474436062E+001	
9.420964427923544E+005	-1.740375607986946E+001	6.538230274850821E+001	
9.482693377312193E+005	-1.727086768412181E+001	6.429759293690944E+001	
9.544826793061136E+005	-1.712233244028634E+001	6.346765910935375E+001	
9.607367325353769E+005	-1.697463691540671E+001	6.274175869116638E+001	
9.670317641738271E+005	-1.687297307606879E+001	6.161072341963295E+001	
9.733680427241389E+005	-1.668305001470339E+001	6.086333800771710E+001	
9.797458384482961E+005	-1.655032300374771E+001	5.963160261992920E+001	
9.861654233791188E+005	-1.640221489809565E+001	5.881414305988746E+001	
9.926270713318669E+005	-1.627284643072317E+001	5.788193146341467E+001	
9.991310579159191E+005	-1.610434828421495E+001	5.670508943770330E+001	
1.005677660546528E+006	-1.594167724404829E+001	5.573612052866005E+001	
1.012267158456654E+006	-1.579442399241075E+001	5.435976932056423E+001	
1.018899832708873E+006	-1.564150420414025E+001	5.298186610612957E+001	
1.025575966207368E+006	-1.547457919608050E+001	5.187839709898164E+001	
1.032295843709993E+006	-1.531374736550434E+001	4.978728171916448E+001	
1.039059751840419E+006	-1.520450876128180E+001	4.916829366497353E+001	
1.045867979100362E+006	-1.495595719116942E+001	4.738970050932755E+001	
1.052720815881885E+006	-1.496325534382684E+001	4.707881432464075E+001	
