# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-3.553984116105094E+001	8.335662573885800E+001	
5.032761480982608E+005	-3.546160252322675E+001	8.309534139568227E+001	
5.065737624892451E+005	-3.538797076247434E+001	8.284701236022494E+001	
5.098929838264610E+005	-3.531894609340402E+001	8.259338954835670E+001	
5.132339536850202E+005	-3.526477811139818E+001	8.224896480885623E+001	
5.165968145676763E+005	-3.520759049508276E+001	8.197949805202237E+001	
5.199817099109033E+005	-3.514992603227088E+001	8.171646797426259E+001	
5.233887840910133E+005	-3.505740212397966E+001	8.133109890218104E+001	
5.268181824303150E+005	-3.500944167748703E+001	8.098460418736462E+001	
5.302700512033115E+005	-3.496757807809950E+001	8.070157448444685E+001	
5.337445376429403E+005	-3.490951691313875E+001	8.037295965598804E+001	
5.372417899468524E+005	-3.485196124282238E+001	8.003600800744535E+001	
5.407619572837337E+005	-3.480206806565632E+001	7.972017648797245E+001	
5.443051897996675E+005	-3.475073663580271E+001	7.939519342532456E+001	
5.478716386245388E+005	-3.470150511623737E+001	7.902565018022871E+001	
5.514614558784805E+005	-3.464370917926984E+001	7.869013788257792E+001	
5.550747946783613E+005	-3.458724991072563E+001	7.828975796181722E+001	
5.587118091443173E+005	-3.454720201335902E+001	7.792516245571447E+001	
5.623726544063253E+005	-3.449853065493976E+001	7.753245578907014E+001	
5.660574866108197E+005	-3.445451708550199E+001	7.715641996910109E+001	
5.697664629273524E+005	-3.441137780671856E+001	7.678574515414880E+001	
5.734997415552969E+005	-3.437503298780987E+001	7.640421388540189E+001	
5.772574817305958E+005	-3.433920033610954E+001	7.606364606306337E+001	
5.810398437325528E+005	-3.430444660514513E+001	7.564528164853947E+001	
5.848469888906692E+005	-3.425827251176272E+001	7.517985808850051E+001	
5.886790795915247E+005	-3.423536248431071E+001	7.476929412582369E+001	
5.925362792857041E+005	-3.420862327616577E+001	7.442275384597805E+001	
5.964187524947689E+005	-3.418004756029082E+001	7.406690424212708E+001	
6.003266648182746E+005	-3.415884022195907E+001	7.369203525899673E+001	
6.042601829408339E+005	-3.412873996148052E+001	7.327601728647615E+001	
6.082194746392266E+005	-3.410351853601527E+001	7.290320968019323E+001	
6.122047087895556E+005	-3.408698673025560E+001	7.251109094709022E+001	
6.162160553744501E+005	-3.405812605871589E+001	7.211752210386460E+001	
6.202536854903157E+005	-3.404347020854427E+001	7.174438260240811E+001	
6.243177713546323E+005	-3.403719044656782E+001	7.146336062206115E+001	
6.284084863133002E+005	-3.402019894509570E+001	7.108298296331873E+001	
6.325260048480327E+005	-3.398022371309377E+001	7.086729603060074E+001	
6.366705025837995E+005	-3.399482837770202E+001	7.036600534890476E+001	
6.408421562963169E+005	-3.398608266419087E+001	7.009711330475240E+001	
6.450411439195880E+005	-3.398263579588222E+001	6.975058721019884E+001	
6.492676445534922E+005	-3.397217671894984E+001	6.946226591345574E+001	
6.535218384714247E+005	-3.395858554054453E+001	6.900809804367712E+001	
6.578039071279848E+005	-3.395888086525909E+001	6.878272426758143E+001	
6.621140331667166E+005	-3.396113518965852E+001	6.851035139197995E+001	
6.664524004278985E+005	-3.395099698155904E+001	6.829056819455704E+001	
6.708191939563849E+005	-3.395244173637800E+001	6.795635676921397E+001	
6.752146000094990E+005	-3.394632471335873E+001	6.768260494462633E+001	
6.796388060649771E+005	-3.394835997660866E+001	6.744394870218194E+001	
6.840920008289651E+005	-3.393232776851558E+001	6.707354494356108E+001	
6.885743742440676E+005	-3.393837828501819E+001	6.678974440047973E+001	
6.930861174974493E+005	-3.393746216081969E+001	6.643258922084833E+001	
6.976274230289898E+005	-3.394020597752677E+001	6.634130095334848E+001	
7.021984845394918E+005	-3.393771905931013E+001	6.605451573349973E+001	
7.067994969989432E+005	-3.393693346933934E+001	6.575766264027939E+001	
7.114306566548328E+005	-3.395025326553073E+001	6.555000800499617E+001	
7.160921610405211E+005	-3.395348287017114E+001	6.532774384703976E+001	
7.207842089836659E+005	-3.395654055554240E+001	6.497649244329129E+001	
7.255070006147025E+005	-3.398036186680211E+001	6.471893806160571E+001	
7.302607373753800E+005	-3.398724083925561E+001	6.417818446576094E+001	
7.350456220273539E+005	-3.399679685329153E+001	6.413905273403539E+001	
7.398618586608336E+005	-3.400287055719883E+001	6.384143149660937E+001	
7.447096527032884E+005	-3.401615345528274E+001	6.366998092695252E+001	
7.495892109282091E+005	-3.404648729605599E+001	6.340668315083819E+001	
7.545007414639277E+005	-3.406495619611882E+001	6.330028037760516E+001	
7.594444538024946E+005	-3.407168439066390E+001	6.313252567263313E+001	
7.644205588086142E+005	-3.408046898567305E+001	6.302566895150407E+001	
7.694292687286388E+005	-3.410325352814570E+001	6.267958214770481E+001	
7.744707971996219E+005	-3.412823070794737E+001	6.239792863035727E+001	
7.795453592584301E+005	-3.414794661739052E+001	6.229033095986394E+001	
7.846531713509152E+005	-3.418552664810850E+001	6.195226210322191E+001	
7.897944513411465E+005	-3.420955561667640E+001	6.197931496926260E+001	
7.949694185207030E+005	-3.422908325698535E+001	6.172747564672152E+001	
8.001782936180272E+005	-3.425495179470704E+001	6.159672195859072E+001	
8.054212988078399E+005	-3.427844357621440E+001	6.132399841125631E+001	
8.106986577206160E+005	-3.433111360485623E+001	6.105346118492729E+001	
8.160105954521240E+005	-3.438383745866823E+001	6.064985888472208E+001	
8.213573385730264E+005	-3.444116388695291E+001	6.067584871242153E+001	
8.267391151385435E+005	-3.446741111407245E+001	6.062874713551509E+001	
8.321561546981814E+005	-3.450389658476776E+001	6.030623625592812E+001	
8.376086883055224E+005	-3.453737015077525E+001	6.038228371046938E+001	
8.430969485280803E+005	-3.455874571688588E+001	6.012165954866627E+001	
8.486211694572198E+005	-3.463570950260719E+001	5.995158649627913E+001	
8.541815867181420E+005	-3.471229351348298E+001	5.981036631912489E+001	
8.597784374799342E+005	-3.472526980050025E+001	5.975129428816423E+001	
8.654119604656852E+005	-3.483455231226849E+001	5.946086271610370E+001	
8.710823959626689E+005	-3.489279110617878E+001	5.918224076114417E+001	
8.767899858325921E+005	-3.496899813508889E+001	5.920051197273385E+001	
8.825349735219113E+005	-3.507284903689654E+001	5.915061382688263E+001	
8.883176040722162E+005	-3.514305300911478E+001	5.896242889979686E+001	
8.941381241306819E+005	-3.523231768787304E+001	5.939869810542256E+001	
8.999967819605883E+005	-3.528526616752365E+001	5.881258964543753E+001	
9.058938274519104E+005	-3.541765575715886E+001	5.904305314992856E+001	
9.118295121319760E+005	-3.556368943209414E+001	5.870834598686714E+001	
9.178040891761945E+005	-3.572348479187698E+001	5.893551130645449E+001	
9.238178134188557E+005	-3.584468973625950E+001	5.909394626720114E+001	
9.298709413639989E+005	-3.599583745257892E+001	5.923315366291814E+001	
9.359637311963543E+005	-3.613433667343743E+001	5.944289552447417E+001	
9.420964427923544E+005	-3.627525241259698E+001	5.982200972050657E+001	
9.482693377312193E+005	-3.649171347935712E+001	6.006825412166387E+001	
9.544826793061136E+005	-3.669399747525891E+001	6.034698799501125E+001	
9.607367325353769E+005	-3.693042214690446E+001	6.076675322465442E+001	
9.670317641738271E+005	-3.709303583488645E+001	6.206269612681699E+001	
9.733680427241389E+005	-3.737093192641392E+001	6.215882574579542E+001	
9.797458384482961E+005	-3.760247834576073E+001	6.372758876958545E+001	
9.861654233791188E+005	-3.780859010295704E+001	6.436034223511074E+001	
9.926270713318669E+005	-3.806517086410108E+001	6.600670518663851E+001	
9.991310579159191E+005	-3.832656625045077E+001	6.708658164939310E+001	
1.005677660546528E+006	-3.862535610624840E+001	6.844771776959283E+001	
1.012267158456654E+006	-3.894286349816227E+001	7.077964440683680E+001	
1.018899832708873E+006	-3.911765423438269E+001	7.436129311936294E+001	
1.025575966207368E+006	-3.941337181857439E+001	7.606248182055704E+001	
