# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-2.618444050622906E+001	1.133374171785530E+002	
5.032761480982608E+005	-2.610626215140156E+001	1.127936612279751E+002	
5.065737624892451E+005	-2.602636093374878E+001	1.122657993545847E+002	
5.098929838264610E+005	-2.594840119091812E+001	1.117448796208732E+002	
5.132339536850202E+005	-2.587331735658038E+001	1.112220300082416E+002	
5.165968145676763E+005	-2.579728207918158E+001	1.107092190721464E+002	
5.199817099109033E+005	-2.572153535565675E+001	1.102246816369614E+002	
5.233887840910133E+005	-2.564639778960810E+001	1.097257091477160E+002	
5.268181824303150E+005	-2.557465884906025E+001	1.092216737228818E+002	
5.302700512033115E+005	-2.550006930560700E+001	1.087406279773563E+002	
5.337445376429403E+005	-2.542704912647433E+001	1.082775439552322E+002	
5.372417899468524E+005	-2.535454896514309E+001	1.078049991174343E+002	
5.407619572837337E+005	-2.528380466609386E+001	1.073475511363645E+002	
5.443051897996675E+005	-2.521253633010767E+001	1.068893270577269E+002	
5.478716386245388E+005	-2.513945625416229E+001	1.064533588869031E+002	
5.514614558784805E+005	-2.506906501422078E+001	1.060181289801452E+002	
5.550747946783613E+005	-2.499567362053266E+001	1.056177277535127E+002	
5.587118091443173E+005	-2.492058470295295E+001	1.051835134728633E+002	
5.623726544063253E+005	-2.484705861872619E+001	1.047661844339252E+002	
5.660574866108197E+005	-2.477879656767586E+001	1.044723307742615E+002	
5.697664629273524E+005	-2.469850727413830E+001	1.039685228076545E+002	
5.734997415552969E+005	-2.461960975954258E+001	1.035393027107697E+002	
5.772574817305958E+005	-2.454480932033092E+001	1.031342895619994E+002	
5.810398437325528E+005	-2.446763094741413E+001	1.027266908078089E+002	
5.848469888906692E+005	-2.438880968652176E+001	1.023174975399736E+002	
5.886790795915247E+005	-2.430987024543522E+001	1.018919597246625E+002	
5.925362792857041E+005	-2.423197737961989E+001	1.014829538693608E+002	
5.964187524947689E+005	-2.415272437452465E+001	1.011118265319253E+002	
6.003266648182746E+005	-2.407396104364949E+001	1.007133271991554E+002	
6.042601829408339E+005	-2.399063436137424E+001	1.003006765854591E+002	
6.082194746392266E+005	-2.390761261087501E+001	9.990419672850325E+001	
