# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-2.686514402556545E+001	1.157893855833371E+002	
5.032761480982608E+005	-2.677377847345365E+001	1.154051640771334E+002	
5.065737624892451E+005	-2.667731004282010E+001	1.150209243849717E+002	
5.098929838264610E+005	-2.658045376052085E+001	1.146307308596855E+002	
5.132339536850202E+005	-2.648663073888388E+001	1.142256173925215E+002	
5.165968145676763E+005	-2.639151083020574E+001	1.138413170447468E+002	
5.199817099109033E+005	-2.630062696179467E+001	1.134501100353072E+002	
5.233887840910133E+005	-2.621091756364612E+001	1.130489913235412E+002	
5.268181824303150E+005	-2.611821629821508E+001	1.126403223806942E+002	
5.302700512033115E+005	-2.602416109900923E+001	1.122444898373912E+002	
5.337445376429403E+005	-2.593008613169719E+001	1.118405249728533E+002	
5.372417899468524E+005	-2.583686304129099E+001	1.114316853715421E+002	
5.407619572837337E+005	-2.574373677788059E+001	1.110285733242193E+002	
5.443051897996675E+005	-2.565000258162842E+001	1.106301511823590E+002	
5.478716386245388E+005	-2.555648575529812E+001	1.102142940925354E+002	
5.514614558784805E+005	-2.545106413566546E+001	1.097915513645077E+002	
5.550747946783613E+005	-2.536098328265538E+001	1.093832177221334E+002	
5.587118091443173E+005	-2.527298197449892E+001	1.089666996861905E+002	
5.623726544063253E+005	-2.517794539141548E+001	1.085436561497027E+002	
5.660574866108197E+005	-2.508515168793802E+001	1.081169309105232E+002	
5.697664629273524E+005	-2.499426080463598E+001	1.076908396577972E+002	
5.734997415552969E+005	-2.490116401571438E+001	1.072715730188668E+002	
5.772574817305958E+005	-2.481071329953500E+001	1.068351751370950E+002	
5.810398437325528E+005	-2.471586287407636E+001	1.063997865525004E+002	
5.848469888906692E+005	-2.462081730801479E+001	1.059596855607562E+002	
5.886790795915247E+005	-2.452994651284959E+001	1.055096594500490E+002	
5.925362792857041E+005	-2.443903205307838E+001	1.050585465736688E+002	
5.964187524947689E+005	-2.435050726712655E+001	1.046411636640762E+002	
6.003266648182746E+005	-2.426464846141888E+001	1.042289058376324E+002	
6.042601829408339E+005	-2.417017255689179E+001	1.037843632077654E+002	
6.082194746392266E+005	-2.407902943812943E+001	1.033465192485986E+002	
6.122047087895556E+005	-2.398990203996161E+001	1.028846269653419E+002	
6.162160553744501E+005	-2.388881774124426E+001	1.024069315148165E+002	
