# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-3.561135302154134E+001	8.337330596512004E+001	
5.032761480982608E+005	-3.556236744815395E+001	8.317124801817097E+001	
5.065737624892451E+005	-3.549855850055944E+001	8.290738447626467E+001	
5.098929838264610E+005	-3.543910985485836E+001	8.262494270250653E+001	
5.132339536850202E+005	-3.537741001769718E+001	8.238232149046620E+001	
5.165968145676763E+005	-3.531526978936672E+001	8.209661446753010E+001	
5.199817099109033E+005	-3.525490591838151E+001	8.182664282785720E+001	
5.233887840910133E+005	-3.516845828273868E+001	8.148615701423080E+001	
5.268181824303150E+005	-3.513824979591740E+001	8.123620571911407E+001	
5.302700512033115E+005	-3.508495710040280E+001	8.094594245436198E+001	
5.337445376429403E+005	-3.501757895806346E+001	8.067139109048242E+001	
5.372417899468524E+005	-3.496342160228026E+001	8.030843565117188E+001	
5.407619572837337E+005	-3.491324118993025E+001	7.998530103039691E+001	
5.443051897996675E+005	-3.485529241621486E+001	7.964728457202816E+001	
5.478716386245388E+005	-3.480856703104290E+001	7.934541914014777E+001	
5.514614558784805E+005	-3.473713837369638E+001	7.896785775788503E+001	
5.550747946783613E+005	-3.469404043773032E+001	7.866903679303280E+001	
5.587118091443173E+005	-3.465879385013011E+001	7.836864987762952E+001	
5.623726544063253E+005	-3.457612993698901E+001	7.791407991751117E+001	
5.660574866108197E+005	-3.453028136499502E+001	7.751700642751052E+001	
5.697664629273524E+005	-3.449754061160782E+001	7.718998858048374E+001	
5.734997415552969E+005	-3.445408444029108E+001	7.681191279075020E+001	
5.772574817305958E+005	-3.441651835422879E+001	7.641272553311561E+001	
5.810398437325528E+005	-3.437469146424623E+001	7.604912071413747E+001	
5.848469888906692E+005	-3.433469568811031E+001	7.562154062594280E+001	
5.886790795915247E+005	-3.435670926010702E+001	7.549951705392050E+001	
5.925362792857041E+005	-3.429392609565096E+001	7.497533845531218E+001	
5.964187524947689E+005	-3.424230341535981E+001	7.446897673422591E+001	
6.003266648182746E+005	-3.422629818618380E+001	7.421925232865328E+001	
6.042601829408339E+005	-3.420481820875041E+001	7.384023110945230E+001	
6.082194746392266E+005	-3.417570935791986E+001	7.350893451457642E+001	
6.122047087895556E+005	-3.415306623154866E+001	7.315935481714338E+001	
6.162160553744501E+005	-3.411870032864695E+001	7.267527903874635E+001	
6.202536854903157E+005	-3.410443151376371E+001	7.236506035435136E+001	
6.243177713546323E+005	-3.408820177580629E+001	7.204765898916594E+001	
6.284084863133002E+005	-3.407808257486240E+001	7.170333593205292E+001	
6.325260048480327E+005	-3.402747506003255E+001	7.144464323417144E+001	
6.366705025837995E+005	-3.403516168479688E+001	7.090919397315832E+001	
6.408421562963169E+005	-3.402672038776453E+001	7.062437760099648E+001	
6.450411439195880E+005	-3.401923279462233E+001	7.028987109688964E+001	
6.492676445534922E+005	-3.400398751586662E+001	7.001694549009307E+001	
6.535218384714247E+005	-3.399819078495354E+001	6.967105784384425E+001	
6.578039071279848E+005	-3.400760177196523E+001	6.955535979160952E+001	
6.621140331667166E+005	-3.399344886696844E+001	6.918801079357004E+001	
6.664524004278985E+005	-3.396958645657258E+001	6.873464086741323E+001	
6.708191939563849E+005	-3.397112898869341E+001	6.858794236176613E+001	
6.752146000094990E+005	-3.396551018669180E+001	6.832209902040832E+001	
6.796388060649771E+005	-3.396892691043023E+001	6.808789304382393E+001	
6.840920008289651E+005	-3.394611768042259E+001	6.773637789769902E+001	
6.885743742440676E+005	-3.395369707437756E+001	6.744168107049580E+001	
6.930861174974493E+005	-3.395572881851378E+001	6.739047868534553E+001	
6.976274230289898E+005	-3.396110294534191E+001	6.733558901549046E+001	
7.021984845394918E+005	-3.394103584508624E+001	6.659800703259178E+001	
7.067994969989432E+005	-3.394465911528273E+001	6.625830590565923E+001	
7.114306566548328E+005	-3.394492870049825E+001	6.598826875269579E+001	
7.160921610405211E+005	-3.394588179338039E+001	6.572166809255107E+001	
7.207842089836659E+005	-3.395524980396230E+001	6.542438322665223E+001	
7.255070006147025E+005	-3.396775529499090E+001	6.518196571996081E+001	
