# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-3.584843905043676E+001	8.342614283644983E+001	
5.032761480982608E+005	-3.579679975740188E+001	8.323846255402194E+001	
5.065737624892451E+005	-3.573408890717590E+001	8.303476614487974E+001	
5.098929838264610E+005	-3.567731493231177E+001	8.279086012114021E+001	
5.132339536850202E+005	-3.561877282576464E+001	8.253757982853067E+001	
5.165968145676763E+005	-3.555629024500950E+001	8.226844175647041E+001	
5.199817099109033E+005	-3.550778792316217E+001	8.203299426423861E+001	
5.233887840910133E+005	-3.545606475036746E+001	8.177867440237957E+001	
5.268181824303150E+005	-3.539968284225024E+001	8.153807460318254E+001	
5.302700512033115E+005	-3.534904879703019E+001	8.127582193931266E+001	
5.337445376429403E+005	-3.526996524677542E+001	8.100517660419850E+001	
5.372417899468524E+005	-3.522730051762289E+001	8.067574663832959E+001	
5.407619572837337E+005	-3.519148304916929E+001	8.044021610223211E+001	
5.443051897996675E+005	-3.513226774318844E+001	8.020085151930653E+001	
5.478716386245388E+005	-3.507973413130875E+001	7.991952517631670E+001	
5.514614558784805E+005	-3.503688696937709E+001	7.965674601964523E+001	
5.550747946783613E+005	-3.498437267130527E+001	7.935405398926859E+001	
5.587118091443173E+005	-3.493815354441230E+001	7.904875222249981E+001	
5.623726544063253E+005	-3.489388768908334E+001	7.878882332605419E+001	
5.660574866108197E+005	-3.485421851152562E+001	7.848072538487115E+001	
5.697664629273524E+005	-3.481540330339659E+001	7.816007403050556E+001	
5.734997415552969E+005	-3.476731407497685E+001	7.782690600622682E+001	
5.772574817305958E+005	-3.471420162910943E+001	7.750487067815662E+001	
5.810398437325528E+005	-3.469047557791478E+001	7.718971556275739E+001	
5.848469888906692E+005	-3.465096337471932E+001	7.688303808858039E+001	
5.886790795915247E+005	-3.461717744290439E+001	7.652281607856274E+001	
5.925362792857041E+005	-3.458396581952187E+001	7.620095378115245E+001	
5.964187524947689E+005	-3.452307140872104E+001	7.579522648612357E+001	
6.003266648182746E+005	-3.451208433436279E+001	7.558158332368801E+001	
6.042601829408339E+005	-3.448643423176500E+001	7.531056859269370E+001	
6.082194746392266E+005	-3.445642641790222E+001	7.499371084032759E+001	
6.122047087895556E+005	-3.443480007380199E+001	7.469000353608034E+001	
6.162160553744501E+005	-3.441007278105665E+001	7.439929894822990E+001	
6.202536854903157E+005	-3.438246830538584E+001	7.411568769993930E+001	
6.243177713546323E+005	-3.436563313226385E+001	7.385409663757439E+001	
6.284084863133002E+005	-3.432905298572322E+001	7.347822960263798E+001	
6.325260048480327E+005	-3.427564764672351E+001	7.325973686125785E+001	
6.366705025837995E+005	-3.427668861460028E+001	7.286782959907674E+001	
6.408421562963169E+005	-3.425692987666721E+001	7.260136633016036E+001	
6.450411439195880E+005	-3.424494237207932E+001	7.232526248921275E+001	
6.492676445534922E+005	-3.423209138762937E+001	7.208439371836045E+001	
6.535218384714247E+005	-3.421363315243919E+001	7.185819360327800E+001	
6.578039071279848E+005	-3.420696681797713E+001	7.157781710221688E+001	
6.621140331667166E+005	-3.419347783164852E+001	7.130356162907215E+001	
6.664524004278985E+005	-3.415252799910961E+001	7.096870992758424E+001	
6.708191939563849E+005	-3.413557889573116E+001	7.062195572485364E+001	
6.752146000094990E+005	-3.412356284862377E+001	7.038801113951433E+001	
6.796388060649771E+005	-3.414196227887504E+001	7.041918162674944E+001	
6.840920008289651E+005	-3.411468280123093E+001	7.017285252043897E+001	
6.885743742440676E+005	-3.411383226269023E+001	7.001307607051778E+001	
6.930861174974493E+005	-3.409744536566959E+001	6.975215684606862E+001	
6.976274230289898E+005	-3.408697802098083E+001	6.958751849460165E+001	
7.021984845394918E+005	-3.405476037820120E+001	6.916320700581773E+001	
