# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz]	db:Trc9_S21	ang:Trc9_S21	
5.000000000000000E+005	-3.562126087869953E+001	8.334693388019019E+001	
5.032761480982608E+005	-3.556123720699514E+001	8.317940968432717E+001	
5.065737624892451E+005	-3.547361583900917E+001	8.289007441462803E+001	
5.098929838264610E+005	-3.542015290319024E+001	8.263183134111932E+001	
5.132339536850202E+005	-3.535776526859982E+001	8.235946445429782E+001	
5.165968145676763E+005	-3.529470266673874E+001	8.206361778244293E+001	
5.199817099109033E+005	-3.523521042123787E+001	8.180239374582956E+001	
5.233887840910133E+005	-3.517770201510774E+001	8.151936476736215E+001	
5.268181824303150E+005	-3.511989817274608E+001	8.120274472488694E+001	
5.302700512033115E+005	-3.505710833465229E+001	8.087525562377259E+001	
5.337445376429403E+005	-3.500096406511938E+001	8.054936545240076E+001	
5.372417899468524E+005	-3.494728618424738E+001	8.026451766788792E+001	
5.407619572837337E+005	-3.489587941513253E+001	7.992552353423903E+001	
5.443051897996675E+005	-3.484284971254251E+001	7.963824025333653E+001	
5.478716386245388E+005	-3.478892353652641E+001	7.929892934356789E+001	
5.514614558784805E+005	-3.474170777033242E+001	7.899411839373154E+001	
5.550747946783613E+005	-3.469817012150520E+001	7.863167038852599E+001	
5.587118091443173E+005	-3.464591897288629E+001	7.831280605218430E+001	
5.623726544063253E+005	-3.459900100415655E+001	7.795078299890905E+001	
5.660574866108197E+005	-3.453556464404042E+001	7.751920889527538E+001	
5.697664629273524E+005	-3.450416342234631E+001	7.721994711061483E+001	
5.734997415552969E+005	-3.446063292519187E+001	7.681381979045335E+001	
5.772574817305958E+005	-3.442230720976156E+001	7.647587629693246E+001	
5.810398437325528E+005	-3.438438149355422E+001	7.608215615062304E+001	
5.848469888906692E+005	-3.435111554692568E+001	7.572292406438946E+001	
5.886790795915247E+005	-3.431776189827552E+001	7.527602579554490E+001	
5.925362792857041E+005	-3.428770589106995E+001	7.492319424508311E+001	
5.964187524947689E+005	-3.424784861605727E+001	7.451102393124175E+001	
6.003266648182746E+005	-3.421976055037987E+001	7.418911629714351E+001	
6.042601829408339E+005	-3.419842949990121E+001	7.378970105347200E+001	
6.082194746392266E+005	-3.417045789642514E+001	7.345399232846063E+001	
6.122047087895556E+005	-3.414686820551473E+001	7.310147786444504E+001	
